"TOA5","CR1000_HA07","CR1000","43363","CR1000.Std.22","CPU:Nyack_Met corrected_5_15_12.CR1","34329","Met"
"TIMESTAMP","RECORD","AirTC","RH","BP_mmHg","PAR_Den","SlrkW","Soil_T_C","VW","PA_uS","WindSpeed","WindDir","WindSpeed_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Rain_mm_Tot","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn"
"TS","RN","Deg C","%","mmHg","umol/s/m^2","kW/m^2","Deg C","","uSec","kph","Degrees","kph","Deg","Deg","mm","Deg C","Deg C","Deg C","Deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","WVc","WVc","WVc","Tot","Max","TMx","Min","TMn"
"2012-06-29 15:00:00",1083,22.74,49.84,762.9,1661,0.804,12.38,0.401,30.73,0,303.2,7.155,88.1,62.1,0,22.74,"2012-06-29 15:00:00",21.4,"2012-06-29 14:10:00"
"2012-06-29 16:00:00",1084,22.23,53.69,762.8,623.8,0.296,12.43,0.401,30.73,3.218,347,9.33,29.35,83.7,0,22.23,"2012-06-29 16:00:00",21.65,"2012-06-29 15:20:00"
"2012-06-29 17:00:00",1085,21.04,54.33,762.8,393.8,0.187,12.5,0.401,30.72,5.276,330.6,8.67,343,20.33,0,22.57,"2012-06-29 16:10:00",21.04,"2012-06-29 17:00:00"
"2012-06-29 18:00:00",1086,21.48,53.89,761.9,562.9,0.267,12.57,0.4,30.71,10.12,0.483,7.221,346.4,22.55,0,21.48,"2012-06-29 18:00:00",20.7,"2012-06-29 17:20:00"
"2012-06-29 19:00:00",1087,19.52,71.14,762.5,151,0.068,12.65,0.4,30.69,0,11.27,1.925,270.1,18.42,0,22.13,"2012-06-29 18:10:00",19.14,"2012-06-29 18:50:00"
"2012-06-29 20:00:00",1088,17.12,68.6,762.7,58.37,0.031,12.74,0.399,30.67,0,162.3,0,0,0,0,19.02,"2012-06-29 19:10:00",17.12,"2012-06-29 20:00:00"
"2012-06-29 21:00:00",1089,14.62,85.2,763,0.858,0,12.84,0.398,30.65,0,218.5,0,0,0,0,17.05,"2012-06-29 20:10:00",14.62,"2012-06-29 21:00:00"
"2012-06-29 22:00:00",1090,12.52,93,763.1,0,0,12.92,0.397,30.63,0,148.9,0,0,0,0,14.31,"2012-06-29 21:10:00",12.52,"2012-06-29 22:00:00"
"2012-06-29 23:00:00",1091,11.09,95.2,763.4,0,0,12.99,0.397,30.61,2.975,307.3,0.96,334.7,16.01,0,12.11,"2012-06-29 22:10:00",11.09,"2012-06-29 23:00:00"
"2012-06-30 00:00:00",1092,9.78,97.9,763.5,0,0,13.05,0.394,30.54,0,252.1,0.392,141.2,0,0,10.12,"2012-06-29 23:40:00",9.5,"2012-06-29 23:30:00"
"2012-06-30 01:00:00",1093,8.59,97.8,763.3,0,0,13.1,0.394,30.53,0,187.3,0.552,203.6,0.008,0,9.81,"2012-06-30 00:20:00",8.59,"2012-06-30 01:00:00"
"2012-06-30 02:00:00",1094,8.63,99.5,763.9,0,0,13.14,0.392,30.49,0,249.1,0,0,0,0,9.23,"2012-06-30 01:20:00",7.711,"2012-06-30 01:50:00"
"2012-06-30 03:00:00",1095,6.862,99.5,763.7,0,0,13.15,0.39,30.44,0,151.8,0,0,0,0,8.12,"2012-06-30 02:20:00",6.862,"2012-06-30 03:00:00"
"2012-06-30 04:00:00",1096,7.033,99.8,763.4,0,0,13.17,0.389,30.41,0,157.2,0,0,0,0,7.476,"2012-06-30 03:10:00",6.521,"2012-06-30 03:30:00"
"2012-06-30 05:00:00",1097,6.794,99.9,763.6,31.79,0.014,13.15,0.388,30.38,0,186.2,0,0,0,0,6.794,"2012-06-30 05:00:00",6.282,"2012-06-30 04:50:00"
"2012-06-30 06:00:00",1098,7.067,100,763.8,139.2,0.063,13.15,0.387,30.34,0,157,0,0,0,0,7.067,"2012-06-30 06:00:00",6.044,"2012-06-30 05:30:00"
"2012-06-30 07:00:00",1099,10.85,99,764.3,653.8,0.316,13.13,0.386,30.31,0,27.41,0,0,0,0,10.85,"2012-06-30 07:00:00",7.476,"2012-06-30 06:10:00"
"2012-06-30 08:00:00",1100,14.84,73.62,763.7,1003,0.478,13.1,0.385,30.3,0,100.5,0,0,0,0,14.84,"2012-06-30 08:00:00",11.83,"2012-06-30 07:10:00"
"2012-06-30 09:00:00",1101,18.16,65.56,763.1,1346,0.642,13.07,0.384,30.25,1.944,98.8,0.324,98.8,0,0,18.16,"2012-06-30 09:00:00",15.15,"2012-06-30 08:10:00"
"2012-06-30 10:00:00",1102,20.15,58.78,762.8,1661,0.803,13.03,0.382,30.19,2.871,338.5,1.706,35.89,51.23,0,20.4,"2012-06-30 09:30:00",18.56,"2012-06-30 09:10:00"
"2012-06-30 11:00:00",1103,21.8,48.11,762,402.4,0.162,13.01,0.38,30.15,10.5,316.6,6.641,327.7,21.59,0,21.8,"2012-06-30 11:00:00",20.72,"2012-06-30 10:10:00"
"2012-06-30 12:00:00",1104,22.54,43.85,761.8,2272,1.093,13.01,0.379,30.12,6.639,320.5,9.75,315.8,17.01,0,22.71,"2012-06-30 11:50:00",21.96,"2012-06-30 11:20:00"
"2012-06-30 13:00:00",1105,22.91,52.12,761.8,859,0.412,13.02,0.379,30.11,6.9,7.517,6.682,343.6,18.32,0,22.94,"2012-06-30 12:20:00",21.92,"2012-06-30 12:30:00"
"2012-06-30 14:00:00",1106,24.57,34.04,761,2077,1.012,13.05,0.378,30.08,7.508,331.3,6.392,357.2,31.15,0,24.57,"2012-06-30 14:00:00",23.73,"2012-06-30 13:50:00"
"2012-06-30 15:00:00",1107,24.63,43.25,760.6,675.1,0.322,13.11,0.378,30.08,5.796,300,6.036,3.392,48.47,0,25.41,"2012-06-30 14:50:00",24.4,"2012-06-30 14:20:00"
"2012-06-30 16:00:00",1108,24.87,41.9,760.5,1090,0.513,13.17,0.377,30.06,16.75,341.4,8.51,332,16.46,0,24.87,"2012-06-30 16:00:00",23.75,"2012-06-30 15:50:00"
"2012-06-30 17:00:00",1109,24.5,39.21,759.8,409.2,0.188,13.25,0.376,30.04,9.67,342.8,11.34,329.6,11.04,0,24.87,"2012-06-30 16:20:00",24.09,"2012-06-30 16:10:00"
"2012-06-30 18:00:00",1110,25.17,40.53,759.8,742.8,0.364,13.35,0.376,30.03,2.724,289.3,4.782,322.2,18.12,0,25.79,"2012-06-30 17:20:00",24.93,"2012-06-30 17:50:00"
"2012-06-30 19:00:00",1111,23.39,44.94,759.1,277.1,0.142,13.44,0.376,30.03,5.421,303.5,5.295,313.9,17.5,0,24.05,"2012-06-30 18:10:00",23.17,"2012-06-30 18:40:00"
"2012-06-30 20:00:00",1112,19.72,75.89,759.5,42.05,0.021,13.55,0.375,30.02,0,279,0.797,295.5,0,0,23.25,"2012-06-30 19:10:00",19.72,"2012-06-30 20:00:00"
"2012-06-30 21:00:00",1113,17.12,79.77,759.5,0.858,0,13.63,0.375,30,0,328.5,0.556,212.5,0,0,19.15,"2012-06-30 20:10:00",17.12,"2012-06-30 21:00:00"
"2012-06-30 22:00:00",1114,14.41,90.2,759.8,0,0,13.72,0.375,30,0,47.8,0,0,0,0,16.37,"2012-06-30 21:10:00",14.41,"2012-06-30 22:00:00"
"2012-06-30 23:00:00",1115,14.18,90.4,759.6,0,0,13.79,0.375,30,3.918,345.2,1.349,255.9,59.5,0,14.49,"2012-06-30 22:10:00",13.74,"2012-06-30 22:20:00"
"2012-07-01 00:00:00",1116,14.12,93.1,760.2,0,0,13.86,0.374,29.99,0.087,261.4,2.244,288,68.34,1,14.87,"2012-06-30 23:40:00",14.12,"2012-07-01 00:00:00"
"2012-07-01 01:00:00",1117,14.5,90.9,761,0,0,13.9,0.374,29.98,4.005,240,4.308,281.7,47.58,1.75,14.8,"2012-07-01 00:40:00",14.22,"2012-07-01 00:20:00"
"2012-07-01 02:00:00",1118,13.61,96.5,761.5,0,0,13.92,0.373,29.96,0,246.4,2.716,286.2,51.87,0.25,14.05,"2012-07-01 01:20:00",13.61,"2012-07-01 02:00:00"
"2012-07-01 03:00:00",1119,13.27,98.5,761.6,0,0,13.94,0.373,29.96,4.412,154.3,3.464,183.9,57.51,4.25,13.68,"2012-07-01 02:10:00",13.27,"2012-07-01 03:00:00"
"2012-07-01 04:00:00",1120,13.07,97.3,760.1,0,0,13.98,0.384,30.26,2.554,143.2,4.608,147.6,39.25,3,13.27,"2012-07-01 03:40:00",13.07,"2012-07-01 04:00:00"
"2012-07-01 05:00:00",1121,12.97,97.9,760.7,3.435,0.001,13.98,0.391,30.46,0,188.1,2.564,208.5,44.08,1,13.14,"2012-07-01 04:20:00",12.97,"2012-07-01 05:00:00"
"2012-07-01 06:00:00",1122,13.1,98.5,760.3,120.2,0.057,14.01,0.392,30.49,4.064,314,2.457,307.3,58.81,0.5,13.1,"2012-07-01 06:00:00",12.79,"2012-07-01 05:20:00"
"2012-07-01 07:00:00",1123,13.48,97.8,761.2,79.01,0.038,14.01,0.393,30.5,0,262.2,0.283,298,0,0,13.48,"2012-07-01 07:00:00",13.2,"2012-07-01 06:10:00"
"2012-07-01 08:00:00",1124,13.72,97.9,761.5,105.6,0.049,14.01,0.391,30.45,0,102.3,0,0,0,0,13.72,"2012-07-01 07:50:00",13.48,"2012-07-01 07:30:00"
"2012-07-01 09:00:00",1125,14.29,95.4,761.4,152.9,0.07,13.99,0.389,30.41,0,242.5,0,0,0,0,14.29,"2012-07-01 09:00:00",13.78,"2012-07-01 08:10:00"
"2012-07-01 10:00:00",1126,15.17,93.1,761.3,193.2,0.091,14,0.387,30.35,0,211.5,0.885,179.2,0,0,15.17,"2012-07-01 10:00:00",14.56,"2012-07-01 09:10:00"
"2012-07-01 11:00:00",1127,17.15,86.7,761.3,814,0.406,13.98,0.386,30.33,0,174,1.025,191.4,22.84,0,17.15,"2012-07-01 11:00:00",15.03,"2012-07-01 10:30:00"
"2012-07-01 12:00:00",1128,17.4,80.6,761.4,346.8,0.17,14,0.385,30.3,0,353.8,0.745,122,0,0,17.75,"2012-07-01 11:20:00",17.28,"2012-07-01 11:10:00"
"2012-07-01 13:00:00",1129,18.45,75.48,760.6,740.8,0.35,13.99,0.385,30.29,5.743,10.57,1.946,15.42,2.47,0,18.72,"2012-07-01 12:50:00",17.67,"2012-07-01 12:10:00"
"2012-07-01 14:00:00",1130,20.45,70.93,760.4,1293,0.613,14.01,0.384,30.25,0,213.5,1.329,61.28,14.74,0,20.45,"2012-07-01 14:00:00",19.05,"2012-07-01 13:30:00"
"2012-07-01 15:00:00",1131,19.42,69.27,760.1,753.6,0.36,14.02,0.383,30.23,2.552,146.1,1.832,151.8,7.907,0,19.9,"2012-07-01 14:40:00",18.78,"2012-07-01 14:20:00"
"2012-07-01 16:00:00",1132,21.14,57.7,759.7,1583,0.775,14.04,0.382,30.21,7.393,81.2,4.62,100.5,33.17,0,21.31,"2012-07-01 15:50:00",20.65,"2012-07-01 15:30:00"
"2012-07-01 17:00:00",1133,16.12,71.17,760.6,54.06,0.02,14.06,0.382,30.19,19.72,339.4,12.58,49.95,82.1,0,20.63,"2012-07-01 16:20:00",16.12,"2012-07-01 17:00:00"
"2012-07-01 18:00:00",1134,15.03,85.6,760.8,279.9,0.135,14.11,0.382,30.19,4.469,27.34,5.758,306.2,64.63,2,15.03,"2012-07-01 18:00:00",13.51,"2012-07-01 17:30:00"
"2012-07-01 19:00:00",1135,14.25,92.4,761.2,106.5,0.054,14.16,0.381,30.16,0,319,1.04,319.1,49.07,0,14.97,"2012-07-01 18:40:00",14.25,"2012-07-01 19:00:00"
"2012-07-01 20:00:00",1136,13.54,96.5,761.8,32.63,0.017,14.2,0.38,30.15,3.628,343.7,2.878,332.5,7.926,1.5,14.15,"2012-07-01 19:10:00",13.54,"2012-07-01 20:00:00"
"2012-07-01 21:00:00",1137,12.83,98.4,761.8,0.859,0,14.26,0.381,30.16,0,270.5,3.265,242.1,71.56,0,13.57,"2012-07-01 20:20:00",12.76,"2012-07-01 20:50:00"
"2012-07-01 22:00:00",1138,10.85,98.7,762.3,0,0,14.29,0.381,30.16,0,59.17,0,0,0,0,12.76,"2012-07-01 21:10:00",10.85,"2012-07-01 22:00:00"
"2012-07-01 23:00:00",1139,11.1,99.5,762.3,0,0,14.33,0.382,30.19,0,39.09,0,0,0,0,11.3,"2012-07-01 22:50:00",10.85,"2012-07-01 22:20:00"
"2012-07-02 00:00:00",1140,11.54,99.7,762.2,0,0,14.34,0.382,30.19,0,221.1,0.015,318.5,0,0,11.54,"2012-07-02 00:00:00",11.33,"2012-07-01 23:10:00"
"2012-07-02 01:00:00",1141,11.53,99.6,762.6,0,0,14.34,0.382,30.19,0,233.7,0,0,0,0,11.71,"2012-07-02 00:30:00",11.53,"2012-07-02 01:00:00"
"2012-07-02 02:00:00",1142,11.3,98.8,762.6,0.859,0,14.33,0.381,30.18,2.322,167.3,0.387,167.3,0,0,11.54,"2012-07-02 01:30:00",11.3,"2012-07-02 02:00:00"
"2012-07-02 03:00:00",1143,11.16,98.9,762.7,0.859,0,14.32,0.382,30.19,0,190.3,0,0,0,0,11.4,"2012-07-02 02:10:00",11.16,"2012-07-02 03:00:00"
"2012-07-02 04:00:00",1144,10.72,99.3,762.5,0.859,0,14.3,0.382,30.19,3.947,143.2,2.395,163.4,10.21,0,11.06,"2012-07-02 03:10:00",10.68,"2012-07-02 03:50:00"
"2012-07-02 05:00:00",1145,10.08,99.7,762.8,10.31,0.004,14.28,0.381,30.18,2.235,125.4,3.338,142.2,9.01,0,10.44,"2012-07-02 04:20:00",10.08,"2012-07-02 05:00:00"
"2012-07-02 06:00:00",1146,9.91,99.9,762.9,80.7,0.045,14.27,0.381,30.16,0,216.4,0.315,147.3,0.006,0,10.11,"2012-07-02 05:10:00",9.91,"2012-07-02 06:00:00"
"2012-07-02 07:00:00",1147,10.29,99.8,763.2,73.87,0.036,14.25,0.381,30.16,0,117,0,0,0,0,10.29,"2012-07-02 07:00:00",10.05,"2012-07-02 06:10:00"
"2012-07-02 08:00:00",1148,10.75,99.1,763.4,371,0.199,14.22,0.381,30.16,0,123.3,0.523,189.2,0.006,0,10.75,"2012-07-02 08:00:00",10.15,"2012-07-02 07:10:00"
"2012-07-02 09:00:00",1149,12.42,95.4,763.2,581.4,0.31,14.19,0.38,30.15,2.99,117.6,0.498,117.6,0.006,0,12.42,"2012-07-02 09:00:00",10.95,"2012-07-02 08:10:00"
"2012-07-02 10:00:00",1150,15.41,81.4,762.8,1858,0.917,14.17,0.38,30.15,0.029,51.58,0.261,29.56,20.72,0,15.41,"2012-07-02 10:00:00",12.66,"2012-07-02 09:10:00"
"2012-07-02 11:00:00",1151,18.66,71.05,762.1,1781,0.855,14.14,0.38,30.14,0,205,0.16,347.5,0,0,18.66,"2012-07-02 11:00:00",15.82,"2012-07-02 10:10:00"
"2012-07-02 12:00:00",1152,20.51,63.89,761.4,1976,0.948,14.14,0.379,30.12,3.132,351.7,5.697,319.6,23.85,0,20.51,"2012-07-02 11:50:00",18.75,"2012-07-02 11:10:00"
"2012-07-02 13:00:00",1153,21.72,49.77,761.1,1963,0.95,14.12,0.379,30.12,9.06,326.3,5.758,318.5,24.51,0,22.07,"2012-07-02 12:40:00",20.92,"2012-07-02 12:10:00"
"2012-07-02 14:00:00",1154,22.47,46.06,760.3,1831,0.885,14.14,0.379,30.11,8.35,317.6,8.19,329.8,9.96,0,22.54,"2012-07-02 13:40:00",21.89,"2012-07-02 13:10:00"
"2012-07-02 15:00:00",1155,23.15,43.23,759.9,1557,0.766,14.17,0.378,30.08,4.928,324.7,6.668,311,16.64,0,23.15,"2012-07-02 15:00:00",22.13,"2012-07-02 14:30:00"
"2012-07-02 16:00:00",1156,24.03,33.9,759.8,1394,0.69,14.22,0.378,30.08,2.493,81,7.528,341,46.54,0,24.64,"2012-07-02 15:50:00",23.15,"2012-07-02 15:10:00"
"2012-07-02 17:00:00",1157,24.52,44.31,759.5,740.3,0.356,14.28,0.377,30.07,2.985,310.7,6.017,0.152,63.55,0,25.72,"2012-07-02 16:30:00",24.33,"2012-07-02 16:10:00"
"2012-07-02 18:00:00",1158,19.51,68.7,759.2,237.7,0.112,14.35,0.377,30.06,0,335.5,0.551,243.9,0,0,21.84,"2012-07-02 17:10:00",19.47,"2012-07-02 17:50:00"
"2012-07-02 19:00:00",1159,19.05,62.08,758.7,429.2,0.237,14.44,0.376,30.04,0,177.7,0,0,0,0,19.42,"2012-07-02 18:40:00",18.64,"2012-07-02 18:30:00"
"2012-07-02 20:00:00",1160,16.13,75.07,758.9,51.5,0.018,14.5,0.376,30.04,0,238.3,0,0,0,0,19.49,"2012-07-02 19:10:00",16.13,"2012-07-02 20:00:00"
"2012-07-02 21:00:00",1161,12.44,89.9,759.1,0.859,0,14.58,0.376,30.04,0,152.5,0,0,0,0,15.52,"2012-07-02 20:10:00",12.44,"2012-07-02 21:00:00"
"2012-07-02 22:00:00",1162,10.21,95.3,758.5,0,0,14.63,0.376,30.03,0,105.3,0,0,0,0,12.45,"2012-07-02 21:10:00",10.21,"2012-07-02 22:00:00"
"2012-07-02 23:00:00",1163,9.64,96,758.4,0,0,14.69,0.376,30.03,0,67.93,0.494,333.9,0,0,10.15,"2012-07-02 22:30:00",9.64,"2012-07-02 23:00:00"
"2012-07-03 00:00:00",1164,9.06,98.8,757.7,0,0,14.71,0.376,30.03,0,22.03,0.053,308.4,0,0,9.64,"2012-07-02 23:10:00",9.06,"2012-07-03 00:00:00"
"2012-07-03 01:00:00",1165,7.373,98.6,757.4,0,0,14.71,0.375,30.02,0,214.9,0.629,317.3,0.006,0,9.07,"2012-07-03 00:10:00",7.373,"2012-07-03 01:00:00"
"2012-07-03 02:00:00",1166,7.476,99.4,756.3,0,0,14.69,0.375,30.02,0,298.2,0.3,324.3,0.008,0,8.09,"2012-07-03 01:30:00",7.442,"2012-07-03 01:20:00"
"2012-07-03 03:00:00",1167,6.487,99.6,756.6,0,0,14.65,0.375,30.02,0,260.6,0.484,22.76,0,0,7.374,"2012-07-03 02:20:00",6.487,"2012-07-03 02:50:00"
"2012-07-03 04:00:00",1168,7.783,99.8,756.8,0,0,14.61,0.375,30,0,132.8,0.968,62.77,0,0,7.919,"2012-07-03 03:50:00",6.76,"2012-07-03 03:30:00"
"2012-07-03 05:00:00",1169,8.84,98.9,756.9,7.732,0.002,14.54,0.374,29.99,0,335,0.552,136.8,13.3,0.75,8.84,"2012-07-03 05:00:00",8.16,"2012-07-03 04:10:00"
"2012-07-03 06:00:00",1170,9.51,98.2,756.9,58.42,0.028,14.47,0.374,29.98,5.575,331.2,1.302,22.94,32.1,0.25,9.51,"2012-07-03 06:00:00",8.91,"2012-07-03 05:10:00"
"2012-07-03 07:00:00",1171,9.98,98.3,756.8,56.7,0.026,14.4,0.374,29.99,0,166.8,0.658,321.6,0.006,0.75,9.98,"2012-07-03 06:50:00",9.57,"2012-07-03 06:20:00"
"2012-07-03 08:00:00",1172,10.87,97.9,757.5,242.3,0.112,14.33,0.374,29.98,1.858,160.4,2.584,151.7,50.35,1.5,10.87,"2012-07-03 08:00:00",10.02,"2012-07-03 07:20:00"
"2012-07-03 09:00:00",1173,12.97,93.6,758.2,494.7,0.239,14.26,0.373,29.96,0.145,251.4,3.252,225.2,79.01,0.75,13.42,"2012-07-03 08:40:00",11.04,"2012-07-03 08:10:00"
"2012-07-03 10:00:00",1174,14.43,82.5,758.4,209.5,0.102,14.19,0.373,29.96,3.584,290.5,4.247,328.6,46.75,0.25,15.56,"2012-07-03 09:40:00",13.48,"2012-07-03 09:20:00"
"2012-07-03 11:00:00",1175,13.98,86.2,758.3,340,0.168,14.14,0.373,29.96,3.308,303.1,3.923,264.3,40.32,1.75,15.1,"2012-07-03 10:20:00",13.91,"2012-07-03 10:40:00"
"2012-07-03 12:00:00",1176,13.03,89.6,758.9,243.9,0.115,14.1,0.378,30.08,4.949,43.78,5.942,15.67,42.75,1.75,13.92,"2012-07-03 11:40:00",12.89,"2012-07-03 11:30:00"
"2012-07-03 13:00:00",1177,16.44,72.39,759.3,2286,1.119,14.07,0.388,30.37,0,342.3,3.183,351.2,26.39,3.5,16.44,"2012-07-03 13:00:00",12.45,"2012-07-03 12:20:00"
"2012-07-03 14:00:00",1178,14.83,61.1,759,403.5,0.192,14.04,0.393,30.5,2.67,124.7,6.428,45.58,69,0,15.68,"2012-07-03 13:20:00",14.83,"2012-07-03 14:00:00"
"2012-07-03 15:00:00",1179,16.89,44.69,758.9,1097,0.512,14.04,0.391,30.46,6.905,132.8,4.33,88.6,77.21,0,17,"2012-07-03 14:30:00",15.64,"2012-07-03 14:20:00"
"2012-07-03 16:00:00",1180,16.35,45.79,758.9,484.2,0.232,14.03,0.389,30.41,10.13,344.4,9,52.12,77.11,0,16.79,"2012-07-03 15:50:00",15.42,"2012-07-03 15:40:00"
"2012-07-03 17:00:00",1181,12,65.66,760.8,158,0.072,14.04,0.388,30.38,10.91,313.7,8.53,313.8,52.18,0.25,16.14,"2012-07-03 16:10:00",11.96,"2012-07-03 16:50:00"
"2012-07-03 18:00:00",1182,11.4,68,760.5,152.9,0.065,14.05,0.386,30.33,4.412,318.6,6.99,308.7,54.78,0,11.63,"2012-07-03 17:10:00",10.95,"2012-07-03 17:20:00"
"2012-07-03 19:00:00",1183,10.92,64.62,761.7,48.09,0.027,14.07,0.385,30.29,20.19,244.3,10,312.3,32.24,1,11.91,"2012-07-03 18:20:00",10.92,"2012-07-03 19:00:00"
"2012-07-03 20:00:00",1184,9.06,92.1,761.8,46.39,0.026,14.08,0.385,30.27,2.091,268,3.881,297.9,32.19,0.25,10.48,"2012-07-03 19:10:00",8.92,"2012-07-03 19:30:00"
"2012-07-03 21:00:00",1185,9.47,65.5,761.8,0.859,0,14.1,0.384,30.26,7.84,257.5,5.105,239.9,55.45,0,9.47,"2012-07-03 21:00:00",8.28,"2012-07-03 20:50:00"
"2012-07-03 22:00:00",1186,10.29,64.64,762.4,0,0,14.1,0.384,30.26,0,274.4,6.478,277.6,34.55,0,11.97,"2012-07-03 21:30:00",9.82,"2012-07-03 21:10:00"
"2012-07-03 23:00:00",1187,10.63,72.96,762.6,0,0,14.07,0.384,30.25,6.852,220.4,6.047,273.3,38.66,0,10.63,"2012-07-03 23:00:00",9.88,"2012-07-03 22:40:00"
"2012-07-04 00:00:00",1188,7.264,85.2,762.2,0,0,14.05,0.383,30.23,4.066,306.7,7.293,319.9,13.85,0,10.02,"2012-07-03 23:10:00",7.264,"2012-07-04 00:00:00"
"2012-07-04 01:00:00",1189,6.453,87.2,762.7,0,0,14.04,0.383,30.22,4.763,296.6,4.226,313.6,17.16,0,7.474,"2012-07-04 00:10:00",5.941,"2012-07-04 00:40:00"
"2012-07-04 02:00:00",1190,5.267,92.2,762.9,0,0,14,0.383,30.22,0,329.8,3.958,317.6,11.49,0,6.078,"2012-07-04 01:20:00",5.025,"2012-07-04 01:50:00"
"2012-07-04 03:00:00",1191,3.33,98.3,762.8,0,0,13.96,0.382,30.21,0,110.2,0,0,0,0,5.307,"2012-07-04 02:20:00",3.33,"2012-07-04 03:00:00"
"2012-07-04 04:00:00",1192,2.388,98.9,762.8,0,0,13.92,0.382,30.21,6.714,87.7,1.119,87.7,0.006,0,3.138,"2012-07-04 03:50:00",2.388,"2012-07-04 04:00:00"
"2012-07-04 05:00:00",1193,2.014,100,763.6,26.65,0.01,13.86,0.382,30.19,0,78.12,0,0,0,0,2.252,"2012-07-04 04:10:00",1.74,"2012-07-04 04:40:00"
"2012-07-04 06:00:00",1194,1.672,100,763,94.6,0.028,13.79,0.381,30.18,0,152.2,0.538,54.69,0,0,2.491,"2012-07-04 05:20:00",1.604,"2012-07-04 05:10:00"
"2012-07-04 07:00:00",1195,7.63,84.1,763,665.3,0.328,13.72,0.381,30.16,4.91,81.5,1.47,80.4,0.642,0,7.63,"2012-07-04 07:00:00",2.287,"2012-07-04 06:10:00"
"2012-07-04 08:00:00",1196,12.13,63.56,763.4,992,0.491,13.63,0.38,30.14,0,75.46,1.244,119,9.41,0,12.13,"2012-07-04 08:00:00",9.06,"2012-07-04 07:10:00"
"2012-07-04 09:00:00",1197,13.72,49.49,762.6,1326,0.653,13.53,0.379,30.12,8.4,352.6,9.49,353.4,14.41,0,13.72,"2012-07-04 08:50:00",12.75,"2012-07-04 08:10:00"
"2012-07-04 10:00:00",1198,14.76,49.96,762.7,1558,0.781,13.44,0.379,30.11,9.03,326.8,11.3,329.3,22.19,0,14.76,"2012-07-04 10:00:00",14.16,"2012-07-04 09:10:00"
"2012-07-04 11:00:00",1199,16.19,39.35,762.8,1798,0.88,13.36,0.379,30.11,1.625,341.1,8.15,339.5,35.38,0,16.19,"2012-07-04 11:00:00",14.9,"2012-07-04 10:10:00"
"2012-07-04 12:00:00",1200,17.3,42.72,762.7,1887,0.924,13.3,0.378,30.08,10.53,12.34,8.17,331.7,50.09,0,17.3,"2012-07-04 12:00:00",15.95,"2012-07-04 11:10:00"
"2012-07-04 13:00:00",1201,17.49,40.98,762.4,1857,0.913,13.25,0.377,30.07,9.78,341.6,6.781,336.4,47.87,0,17.5,"2012-07-04 12:10:00",17.13,"2012-07-04 12:20:00"
"2012-07-04 14:00:00",1202,18.28,39.68,761.7,1763,0.874,13.24,0.377,30.06,8.67,6.989,8.84,348.5,17.96,0,18.28,"2012-07-04 13:30:00",17.73,"2012-07-04 13:10:00"
"2012-07-04 15:00:00",1203,19.66,33.78,761.6,1584,0.796,13.24,0.376,30.04,6.38,310.8,6.422,28.2,44.33,0,19.66,"2012-07-04 15:00:00",18.45,"2012-07-04 14:10:00"
"2012-07-04 16:00:00",1204,20.07,31.33,761.7,1311,0.666,13.26,0.376,30.03,5.51,1.015,7.301,32.63,67.09,0,20.07,"2012-07-04 16:00:00",19.32,"2012-07-04 15:40:00"
"2012-07-04 17:00:00",1205,19.93,32.55,761.7,996,0.508,13.31,0.375,30.02,12.7,343,7.849,318.1,15.92,0,20.37,"2012-07-04 16:40:00",19.73,"2012-07-04 16:10:00"
"2012-07-04 18:00:00",1206,19.49,40.9,761.6,615.2,0.333,13.35,0.375,30.02,0.348,272.6,5.27,350.4,33.92,0,20.27,"2012-07-04 17:20:00",19.49,"2012-07-04 18:00:00"
"2012-07-04 19:00:00",1207,16.12,54.32,761.7,245.5,0.151,13.41,0.375,30,0,229.3,1.208,254.6,32.17,0,19.53,"2012-07-04 18:10:00",16.12,"2012-07-04 19:00:00"
"2012-07-04 20:00:00",1208,11.62,78.07,761.7,44.64,0.018,13.47,0.375,30,0,31.02,0,0,0,0,14.83,"2012-07-04 19:10:00",11.62,"2012-07-04 20:00:00"
"2012-07-04 21:00:00",1209,8.99,88.3,762,0.859,0,13.53,0.374,29.99,0,213.5,0,0,0,0,10.88,"2012-07-04 20:10:00",8.99,"2012-07-04 21:00:00"
"2012-07-04 22:00:00",1210,6.828,93.7,762.7,0,0,13.57,0.374,29.98,0,39.23,0,0,0,0,8.28,"2012-07-04 21:10:00",6.828,"2012-07-04 22:00:00"
"2012-07-04 23:00:00",1211,6.221,97.5,762.9,0,0,13.61,0.374,29.98,0,294.5,0,0,0,0,6.385,"2012-07-04 22:10:00",5.975,"2012-07-04 22:40:00"
"2012-07-05 00:00:00",1212,4.149,98.3,763.1,0,0,13.61,0.373,29.96,0,226.4,0,0,0,0,5.846,"2012-07-04 23:10:00",4.149,"2012-07-05 00:00:00"
"2012-07-05 01:00:00",1213,3.671,99.7,762.9,0,0,13.6,0.374,29.98,0,15.75,0.005,342.6,0,0,4.661,"2012-07-05 00:40:00",3.535,"2012-07-05 00:10:00"
